"date","country","total_revenue"
"2007-03-18","Brazil","3.99"
"2007-03-19","Brazil","4.99"
"2007-03-21","Brazil","2.99"
"2007-03-21","Brazil","0.99"
"2007-03-22","Brazil","5.99"
"2007-03-23","Brazil","0.99"
"2007-03-01","Japan","0.99"
"2007-03-02","Japan","0.99"
"2007-03-20","Japan","1.99"
"2007-03-22","Japan","3.99"
"2007-03-23","Japan","2.99"
"2007-03-01","India","3.99"
"2007-03-01","India","4.99"
"2007-03-16","India","3.99"
"2007-03-17","India","2.99"
"2007-03-17","India","4.99"
"2007-03-19","India","2.99"
"2007-03-19","India","0.99"
"2007-03-19","India","4.99"
"2007-03-19","India","5.99"
"2007-03-20","India","6.99"
"2007-03-23","India","4.99"
"2007-03-23","India","5.99"
"2007-03-23","India","2.99"
"2007-03-01","Slovakia","2.99"
"2007-03-01","Slovakia","2.99"
"2007-03-01","Slovakia","6.99"
"2007-03-01","Slovakia","0.99"
"2007-03-02","Slovakia","2.99"
"2007-03-22","Slovakia","0.99"
"2007-03-23","Slovakia","2.99"
"2007-03-01","India","4.99"
"2007-03-02","India","5.99"
"2007-03-17","India","4.99"
"2007-03-18","India","6.99"
"2007-03-19","India","2.99"
"2007-03-20","India","7.99"
"2007-03-02","Argentina","4.99"
"2007-03-18","Argentina","1.99"
"2007-03-19","Argentina","2.99"
"2007-03-21","Argentina","1.99"
"2007-03-21","Argentina","5.99"
"2007-03-22","Argentina","2.99"
"2007-03-22","Argentina","4.99"
"2007-03-22","Argentina","1.99"
"2007-03-01","Puerto Rico","2.99"
"2007-03-02","Puerto Rico","6.99"
"2007-03-16","Puerto Rico","4.99"
"2007-03-17","Puerto Rico","5.99"
"2007-03-18","Puerto Rico","5.99"
"2007-03-18","Puerto Rico","0.99"
"2007-03-19","Puerto Rico","6.99"
"2007-03-19","Puerto Rico","4.99"
"2007-03-20","Puerto Rico","7.99"
"2007-03-21","Puerto Rico","4.99"
"2007-03-22","Puerto Rico","2.99"
"2007-03-01","Cameroon","0.99"
"2007-03-02","Cameroon","0.99"
"2007-03-02","Cameroon","5.99"
"2007-03-02","Cameroon","5.99"
"2007-03-02","Cameroon","2.99"
"2007-03-17","Cameroon","3.99"
"2007-03-18","Cameroon","5.99"
"2007-03-18","Cameroon","2.99"
"2007-03-19","Cameroon","0.99"
"2007-03-20","Cameroon","0.99"
"2007-03-21","Cameroon","0.99"
"2007-03-23","Cameroon","6.99"
"2007-03-23","Cameroon","2.99"
"2007-03-01","Brazil","3.99"
"2007-03-18","Brazil","4.99"
"2007-03-19","Brazil","6.99"
"2007-03-20","Brazil","6.99"
"2007-03-20","Brazil","6.99"
"2007-03-21","Brazil","2.99"
"2007-03-21","Brazil","4.99"
"2007-03-21","Brazil","5.99"
"2007-03-21","Brazil","11.99"
"2007-03-21","Brazil","4.99"
"2007-03-22","Brazil","2.99"
"2007-03-01","Kenya","6.99"
"2007-03-18","Kenya","5.99"
"2007-03-18","Kenya","4.99"
"2007-03-20","Kenya","9.99"
"2007-03-21","Kenya","2.99"
"2007-03-22","Kenya","5.99"
"2007-03-22","Kenya","4.99"
"2007-03-22","Kenya","4.99"
"2007-03-01","Mexico","5.99"
"2007-03-17","Mexico","4.99"
"2007-03-18","Mexico","4.99"
"2007-03-18","Mexico","1.99"
"2007-03-19","Mexico","3.99"
"2007-03-20","Mexico","4.99"
"2007-03-20","Mexico","0.99"
"2007-03-21","Mexico","4.99"
"2007-03-22","Mexico","0.99"
"2007-03-01","Japan","2.99"
"2007-03-18","Japan","2.99"
"2007-03-18","Japan","4.99"
"2007-03-18","Japan","8.99"
"2007-03-20","Japan","2.99"
"2007-03-21","Japan","6.99"
"2007-03-01","Turkey","4.99"
"2007-03-02","Turkey","2.99"
"2007-03-02","Turkey","5.99"
"2007-03-18","Turkey","2.99"
"2007-03-18","Turkey","4.99"
"2007-03-20","Turkey","0.99"
"2007-03-20","Turkey","2.99"
"2007-03-21","Turkey","4.99"
"2007-03-21","Turkey","4.99"
"2007-03-21","Turkey","2.99"
"2007-03-21","Turkey","2.99"
"2007-03-22","Turkey","6.99"
"2007-03-23","Turkey","2.99"
"2007-03-01","India","4.99"
"2007-03-17","India","4.99"
"2007-03-18","India","0.99"
"2007-03-18","India","8.99"
"2007-03-19","India","6.99"
"2007-03-19","India","4.99"
"2007-03-21","India","6.99"
"2007-03-21","India","10.99"
"2007-03-01","Iran","8.99"
"2007-03-01","Iran","1.99"
"2007-03-17","Iran","0.99"
"2007-03-18","Iran","2.99"
"2007-03-18","Iran","4.99"
"2007-03-19","Iran","8.99"
"2007-03-19","Iran","2.99"
"2007-03-19","Iran","0.99"
"2007-03-20","Iran","7.99"
"2007-03-20","Iran","1.99"
"2007-03-21","Iran","7.99"
"2007-03-22","Iran","2.99"
"2007-03-22","Iran","2.99"
"2007-03-01","Mexico","0.99"
"2007-03-01","Mexico","3.99"
"2007-03-01","Mexico","2.99"
"2007-03-02","Mexico","4.99"
"2007-03-02","Mexico","1.99"
"2007-03-18","Mexico","0.99"
"2007-03-21","Mexico","5.99"
"2007-03-01","India","4.99"
"2007-03-16","India","1.99"
"2007-03-17","India","0.99"
"2007-03-18","India","4.99"
"2007-03-19","India","0.99"
"2007-03-21","India","3.99"
"2007-03-21","India","2.99"
"2007-03-22","India","3.99"
"2007-03-23","India","4.99"
"2007-03-23","India","5.99"
"2007-03-02","Philippines","10.99"
"2007-03-18","Philippines","9.99"
"2007-03-18","Philippines","7.99"
"2007-03-19","Philippines","2.99"
"2007-03-19","Philippines","3.99"
"2007-03-19","Philippines","4.99"
"2007-03-20","Philippines","4.99"
"2007-03-21","Philippines","2.99"
"2007-03-23","Philippines","0.99"
"2007-03-23","Philippines","2.99"
"2007-03-02","Indonesia","10.99"
"2007-03-02","Indonesia","3.99"
"2007-03-16","Indonesia","4.99"
"2007-03-18","Indonesia","0.99"
"2007-03-18","Indonesia","3.99"
"2007-03-19","Indonesia","4.99"
"2007-03-20","Indonesia","8.99"
"2007-03-20","Indonesia","9.99"
"2007-03-21","Indonesia","4.99"
"2007-03-21","Indonesia","2.99"
"2007-03-21","Indonesia","1.99"
"2007-03-22","Indonesia","0.99"
"2007-03-23","Indonesia","2.99"
"2007-03-01","Philippines","5.99"
"2007-03-02","Philippines","7.99"
"2007-03-16","Philippines","7.99"
"2007-03-17","Philippines","3.99"
"2007-03-17","Philippines","3.99"
"2007-03-17","Philippines","5.99"
"2007-03-18","Philippines","5.99"
"2007-03-18","Philippines","7.99"
"2007-03-18","Philippines","0.99"
"2007-03-19","Philippines","2.99"
"2007-03-19","Philippines","3.99"
"2007-03-19","Philippines","2.99"
"2007-03-22","Philippines","6.99"
"2007-03-22","Philippines","3.99"
"2007-03-01","Brazil","2.99"
"2007-03-17","Brazil","0.99"
"2007-03-18","Brazil","2.99"
"2007-03-19","Brazil","2.99"
"2007-03-20","Brazil","4.99"
"2007-03-21","Brazil","8.99"
"2007-03-22","Brazil","5.99"
"2007-03-22","Brazil","2.99"
"2007-03-22","Brazil","4.99"
"2007-03-22","Brazil","6.99"
"2007-03-01","Congo, The Democratic Republic of the","0.99"
"2007-03-01","Congo, The Democratic Republic of the","1.99"
"2007-03-01","Congo, The Democratic Republic of the","0.99"
"2007-03-01","Congo, The Democratic Republic of the","4.99"
"2007-03-01","Congo, The Democratic Republic of the","5.99"
"2007-03-02","Congo, The Democratic Republic of the","6.99"
"2007-03-02","Congo, The Democratic Republic of the","5.99"
"2007-03-17","Congo, The Democratic Republic of the","9.99"
"2007-03-18","Congo, The Democratic Republic of the","0.99"
"2007-03-20","Congo, The Democratic Republic of the","4.99"
"2007-03-22","Congo, The Democratic Republic of the","2.99"
"2007-03-23","Congo, The Democratic Republic of the","4.99"
"2007-03-01","Russian Federation","3.99"
"2007-03-01","Russian Federation","3.99"
"2007-03-02","Russian Federation","4.99"
"2007-03-17","Russian Federation","4.99"
"2007-03-17","Russian Federation","4.99"
"2007-03-19","Russian Federation","0.99"
"2007-03-19","Russian Federation","0.99"
"2007-03-20","Russian Federation","4.99"
"2007-03-22","Russian Federation","4.99"
"2007-03-22","Russian Federation","2.99"
"2007-03-01","Iran","3.99"
"2007-03-02","Iran","2.99"
"2007-03-18","Iran","1.99"
"2007-03-18","Iran","4.99"
"2007-03-19","Iran","2.99"
"2007-03-19","Iran","0.99"
"2007-03-22","Iran","0.99"
"2007-03-23","Iran","0.99"
"2007-03-23","Iran","7.99"
"2007-03-02","China","4.99"
"2007-03-02","China","4.99"
"2007-03-18","China","2.99"
"2007-03-19","China","4.99"
"2007-03-21","China","4.99"
"2007-03-22","China","2.99"
"2007-03-02","India","3.99"
"2007-03-18","India","4.99"
"2007-03-19","India","0.99"
"2007-03-19","India","7.99"
"2007-03-19","India","0.99"
"2007-03-20","India","5.99"
"2007-03-21","India","2.99"
"2007-03-21","India","0.99"
"2007-03-22","India","4.99"
"2007-03-22","India","4.99"
"2007-03-22","India","4.99"
"2007-03-23","India","3.99"
"2007-03-01","Poland","1.99"
"2007-03-02","Poland","3.99"
"2007-03-17","Poland","0.99"
"2007-03-17","Poland","0.99"
"2007-03-18","Poland","3.99"
"2007-03-19","Poland","6.99"
"2007-03-21","Poland","6.99"
"2007-03-22","Poland","1.99"
"2007-03-22","Poland","5.99"
"2007-03-22","Poland","2.99"
"2007-03-23","Poland","2.99"
"2007-03-23","Poland","2.99"
"2007-03-23","Poland","2.99"
"2007-03-01","Anguilla","0.99"
"2007-03-01","Anguilla","0.99"
"2007-03-16","Anguilla","2.99"
"2007-03-17","Anguilla","2.99"
"2007-03-18","Anguilla","4.99"
"2007-03-18","Anguilla","2.99"
"2007-03-19","Anguilla","8.99"
"2007-03-19","Anguilla","0.99"
"2007-03-20","Anguilla","0.99"
"2007-03-20","Anguilla","2.99"
"2007-03-21","Anguilla","4.99"
"2007-03-22","Anguilla","4.99"
"2007-03-23","Anguilla","4.99"
"2007-03-01","United States","3.99"
"2007-03-18","United States","0.99"
"2007-03-18","United States","0.99"
"2007-03-20","United States","4.99"
"2007-03-21","United States","4.99"
"2007-03-21","United States","5.99"
"2007-03-23","United States","7.99"
"2007-03-01","Angola","4.99"
"2007-03-02","Angola","4.99"
"2007-03-02","Angola","0.99"
"2007-03-02","Angola","0.99"
"2007-03-17","Angola","2.99"
"2007-03-18","Angola","4.99"
"2007-03-20","Angola","4.99"
"2007-03-21","Angola","4.99"
"2007-03-22","Angola","1.99"
"2007-03-23","Angola","6.99"
"2007-03-17","China","5.99"
"2007-03-20","China","2.99"
"2007-03-21","China","2.99"
"2007-03-22","China","0.99"
"2007-03-22","China","5.99"
"2007-03-22","China","4.99"
"2007-03-01","Japan","0.99"
"2007-03-01","Japan","3.99"
"2007-03-01","Japan","4.99"
"2007-03-02","Japan","2.99"
"2007-03-16","Japan","2.99"
"2007-03-18","Japan","2.99"
"2007-03-18","Japan","8.99"
"2007-03-19","Japan","7.99"
"2007-03-19","Japan","0.99"
"2007-03-23","Japan","6.99"
"2007-03-01","Ukraine","4.99"
"2007-03-01","Ukraine","3.99"
"2007-03-01","Ukraine","2.99"
"2007-03-02","Ukraine","2.99"
"2007-03-17","Ukraine","4.99"
"2007-03-19","Ukraine","2.99"
"2007-03-20","Ukraine","3.99"
"2007-03-20","Ukraine","2.99"
"2007-03-20","Ukraine","6.99"
"2007-03-23","Ukraine","0.99"
"2007-03-01","Congo, The Democratic Republic of the","0.99"
"2007-03-01","Congo, The Democratic Republic of the","4.99"
"2007-03-17","Congo, The Democratic Republic of the","2.99"
"2007-03-17","Congo, The Democratic Republic of the","4.99"
"2007-03-19","Congo, The Democratic Republic of the","6.99"
"2007-03-19","Congo, The Democratic Republic of the","2.99"
"2007-03-19","Congo, The Democratic Republic of the","5.99"
"2007-03-20","Congo, The Democratic Republic of the","0.99"
"2007-03-20","Congo, The Democratic Republic of the","4.99"
"2007-03-21","Congo, The Democratic Republic of the","5.99"
"2007-03-22","Congo, The Democratic Republic of the","0.99"
"2007-03-17","Philippines","0.99"
"2007-03-17","Philippines","0.99"
"2007-03-17","Philippines","2.99"
"2007-03-18","Philippines","6.99"
"2007-03-18","Philippines","4.99"
"2007-03-18","Philippines","2.99"
"2007-03-18","Philippines","2.99"
"2007-03-19","Philippines","4.99"
"2007-03-21","Philippines","10.99"
"2007-03-22","Philippines","5.99"
"2007-03-23","Philippines","5.99"
"2007-03-02","China","2.99"
"2007-03-02","China","4.99"
"2007-03-02","China","2.99"
"2007-03-17","China","3.99"
"2007-03-17","China","4.99"
"2007-03-21","China","7.99"
"2007-03-21","China","2.99"
"2007-03-21","China","2.99"
"2007-03-22","China","5.99"
"2007-03-23","China","9.99"
"2007-03-17","Thailand","5.99"
"2007-03-18","Thailand","2.99"
"2007-03-19","Thailand","3.99"
"2007-03-19","Thailand","4.99"
"2007-03-20","Thailand","0.99"
"2007-03-20","Thailand","3.99"
"2007-03-20","Thailand","3.99"
"2007-03-20","Thailand","7.99"
"2007-03-20","Thailand","5.99"
"2007-03-22","Thailand","4.99"
"2007-03-22","Thailand","8.99"
"2007-03-22","Thailand","4.99"
"2007-03-01","Japan","2.99"
"2007-03-02","Japan","4.99"
"2007-03-02","Japan","2.99"
"2007-03-17","Japan","4.99"
"2007-03-17","Japan","0.99"
"2007-03-17","Japan","1.99"
"2007-03-20","Japan","2.99"
"2007-03-21","Japan","0.99"
"2007-03-01","Ethiopia","4.99"
"2007-03-02","Ethiopia","0.99"
"2007-03-17","Ethiopia","2.99"
"2007-03-17","Ethiopia","6.99"
"2007-03-18","Ethiopia","6.99"
"2007-03-18","Ethiopia","0.99"
"2007-03-20","Ethiopia","4.99"
"2007-03-20","Ethiopia","7.99"
"2007-03-21","Ethiopia","5.99"
"2007-03-21","Ethiopia","0.99"
"2007-03-21","Ethiopia","5.99"
"2007-03-17","Russian Federation","2.99"
"2007-03-17","Russian Federation","1.99"
"2007-03-18","Russian Federation","4.99"
"2007-03-18","Russian Federation","0.99"
"2007-03-19","Russian Federation","4.99"
"2007-03-19","Russian Federation","4.99"
"2007-03-20","Russian Federation","1.99"
"2007-03-22","Russian Federation","2.99"
"2007-03-22","Russian Federation","3.99"
"2007-03-23","Russian Federation","0.99"
"2007-03-23","Russian Federation","3.99"
"2007-03-01","Spain","4.99"
"2007-03-01","Spain","0.99"
"2007-03-01","Spain","0.99"
"2007-03-17","Spain","4.99"
"2007-03-18","Spain","4.99"
"2007-03-18","Spain","9.99"
"2007-03-19","Spain","0.99"
"2007-03-21","Spain","0.99"
"2007-03-17","Sudan","0.99"
"2007-03-21","Sudan","5.99"
"2007-03-21","Sudan","0.99"
"2007-03-23","Sudan","2.99"
"2007-03-23","Sudan","0.99"
"2007-03-23","Sudan","4.99"
"2007-03-01","Japan","0.99"
"2007-03-18","Japan","5.99"
"2007-03-19","Japan","4.99"
"2007-03-19","Japan","4.99"
"2007-03-20","Japan","3.99"
"2007-03-21","Japan","4.99"
"2007-03-21","Japan","2.99"
"2007-03-21","Japan","5.99"
"2007-03-21","Japan","1.99"
"2007-03-22","Japan","7.99"
"2007-03-01","Russian Federation","0.99"
"2007-03-01","Russian Federation","4.99"
"2007-03-01","Russian Federation","1.99"
"2007-03-16","Russian Federation","4.99"
"2007-03-18","Russian Federation","2.99"
"2007-03-18","Russian Federation","0.99"
"2007-03-18","Russian Federation","1.99"
"2007-03-18","Russian Federation","0.99"
"2007-03-18","Russian Federation","2.99"
"2007-03-18","Russian Federation","4.99"
"2007-03-20","Russian Federation","3.99"
"2007-03-21","Russian Federation","6.99"
"2007-03-22","Russian Federation","6.99"
"2007-03-01","Brazil","2.99"
"2007-03-02","Brazil","4.99"
"2007-03-18","Brazil","2.99"
"2007-03-20","Brazil","4.99"
"2007-03-22","Brazil","3.99"
"2007-03-01","Pakistan","2.99"
"2007-03-02","Pakistan","5.99"
"2007-03-02","Pakistan","4.99"
"2007-03-17","Pakistan","3.99"
"2007-03-19","Pakistan","4.99"
"2007-03-19","Pakistan","4.99"
"2007-03-22","Pakistan","0.99"
"2007-03-22","Pakistan","4.99"
"2007-03-01","United States","2.99"
"2007-03-01","United States","0.99"
"2007-03-16","United States","6.99"
"2007-03-16","United States","2.99"
"2007-03-17","United States","5.99"
"2007-03-18","United States","2.99"
"2007-03-19","United States","2.99"
"2007-03-21","United States","2.99"
"2007-03-23","United States","4.99"
"2007-03-23","United States","4.99"
"2007-03-17","Japan","2.99"
"2007-03-18","Japan","4.99"
"2007-03-18","Japan","4.99"
"2007-03-19","Japan","2.99"
"2007-03-19","Japan","4.99"
"2007-03-21","Japan","0.99"
"2007-03-21","Japan","1.99"
"2007-03-23","Japan","0.99"
"2007-03-23","Japan","0.99"
"2007-03-02","France","0.99"
"2007-03-16","France","4.99"
"2007-03-17","France","0.99"
"2007-03-22","France","4.99"
"2007-03-01","India","2.99"
"2007-03-01","India","6.99"
"2007-03-01","India","2.99"
"2007-03-02","India","7.99"
"2007-03-02","India","9.99"
"2007-03-02","India","2.99"
"2007-03-02","India","0.99"
"2007-03-16","India","0.99"
"2007-03-17","India","5.99"
"2007-03-17","India","2.99"
"2007-03-18","India","5.99"
"2007-03-21","India","2.99"
"2007-03-21","India","0.99"
"2007-03-21","India","4.99"
"2007-03-22","India","4.99"
"2007-03-01","Japan","2.99"
"2007-03-18","Japan","5.99"
"2007-03-18","Japan","8.99"
"2007-03-19","Japan","5.99"
"2007-03-19","Japan","4.99"
"2007-03-21","Japan","0.99"
"2007-03-22","Japan","5.99"
"2007-03-22","Japan","4.99"
"2007-03-22","Japan","4.99"
"2007-03-22","Japan","0.99"
"2007-03-22","Japan","10.99"
"2007-03-01","Argentina","4.99"
"2007-03-01","Argentina","4.99"
"2007-03-02","Argentina","7.99"
"2007-03-17","Argentina","0.99"
"2007-03-18","Argentina","5.99"
"2007-03-19","Argentina","1.99"
"2007-03-19","Argentina","0.99"
"2007-03-21","Argentina","4.99"
"2007-03-21","Argentina","0.99"
"2007-03-22","Argentina","1.99"
"2007-03-22","Argentina","2.99"
"2007-03-23","Argentina","4.99"
"2007-03-01","Virgin Islands, U.S.","1.99"
"2007-03-17","Virgin Islands, U.S.","4.99"
"2007-03-18","Virgin Islands, U.S.","5.99"
"2007-03-21","Virgin Islands, U.S.","6.99"
"2007-03-21","Virgin Islands, U.S.","2.99"
"2007-03-21","Virgin Islands, U.S.","2.99"
"2007-03-01","South Africa","4.99"
"2007-03-02","South Africa","8.99"
"2007-03-02","South Africa","2.99"
"2007-03-02","South Africa","5.99"
"2007-03-16","South Africa","4.99"
"2007-03-17","South Africa","0.99"
"2007-03-18","South Africa","0.99"
"2007-03-19","South Africa","2.99"
"2007-03-20","South Africa","0.99"
"2007-03-20","South Africa","6.99"
"2007-03-21","South Africa","6.99"
"2007-03-22","South Africa","0.99"
"2007-03-22","South Africa","1.99"
"2007-03-02","Sri Lanka","2.99"
"2007-03-17","Sri Lanka","2.99"
"2007-03-18","Sri Lanka","4.99"
"2007-03-18","Sri Lanka","2.99"
"2007-03-19","Sri Lanka","0.99"
"2007-03-20","Sri Lanka","7.99"
"2007-03-20","Sri Lanka","3.99"
"2007-03-20","Sri Lanka","2.99"
"2007-03-21","Sri Lanka","4.99"
"2007-03-23","Sri Lanka","2.99"
"2007-03-23","Sri Lanka","1.99"
"2007-03-23","Sri Lanka","6.99"
"2007-03-19","Nigeria","0.99"
"2007-03-19","Nigeria","8.99"
"2007-03-20","Nigeria","6.99"
"2007-03-20","Nigeria","1.99"
"2007-03-21","Nigeria","4.99"
"2007-03-01","Canada","4.99"
"2007-03-01","Canada","2.99"
"2007-03-02","Canada","0.99"
"2007-03-02","Canada","10.99"
"2007-03-02","Canada","6.99"
"2007-03-17","Canada","6.99"
"2007-03-19","Canada","8.99"
"2007-03-19","Canada","4.99"
"2007-03-20","Canada","2.99"
"2007-03-20","Canada","6.99"
"2007-03-21","Canada","3.99"
"2007-03-21","Canada","4.99"
"2007-03-21","Canada","4.99"
"2007-03-21","Canada","2.99"
"2007-03-22","Canada","2.99"
"2007-03-22","Canada","3.99"
"2007-03-23","Canada","4.99"
"2007-03-02","Indonesia","2.99"
"2007-03-17","Indonesia","5.99"
"2007-03-20","Indonesia","0.99"
"2007-03-20","Indonesia","7.99"
"2007-03-21","Indonesia","2.99"
"2007-03-21","Indonesia","5.99"
"2007-03-22","Indonesia","2.99"
"2007-03-23","Indonesia","0.99"
"2007-03-01","India","2.99"
"2007-03-01","India","5.99"
"2007-03-02","India","4.99"
"2007-03-20","India","3.99"
"2007-03-21","India","6.99"
"2007-03-22","India","4.99"
"2007-03-23","India","4.99"
"2007-03-23","India","8.99"
"2007-03-02","India","2.99"
"2007-03-02","India","2.99"
"2007-03-02","India","0.99"
"2007-03-16","India","0.99"
"2007-03-18","India","2.99"
"2007-03-19","India","3.99"
"2007-03-19","India","2.99"
"2007-03-20","India","4.99"
"2007-03-20","India","4.99"
"2007-03-21","India","2.99"
"2007-03-23","India","2.99"
"2007-03-17","Mexico","0.99"
"2007-03-19","Mexico","4.99"
"2007-03-19","Mexico","0.99"
"2007-03-19","Mexico","2.99"
"2007-03-19","Mexico","7.99"
"2007-03-19","Mexico","0.99"
"2007-03-20","Mexico","2.99"
"2007-03-20","Mexico","4.99"
"2007-03-22","Mexico","6.99"
"2007-03-23","Mexico","0.99"
"2007-03-01","Netherlands","5.99"
